id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
1785,22345,,13657.52,Cerrado,fecha_invalida
1786,13597,,8608.38,No especificado,fecha_invalida
1787,6620,,1056.39,No especificado,fecha_invalida
1789,6518,,14330.32,No especificado,fecha_invalida
1790,20480,2025-11-03,,Abierto,monto_invalido
1791,22855,,,No especificado,"fecha_invalida,monto_invalido"
1792,6819,,226.54,Rechazado,fecha_invalida
1794,6881,,,No especificado,"fecha_invalida,monto_invalido"
1795,17921,2025-11-24,,Cerrado,monto_invalido
1796,19046,,,Rechazado,"fecha_invalida,monto_invalido"
1800,6555,,12219.16,No especificado,fecha_invalida
1801,12035,,617.52,Abierto,fecha_invalida
1802,19906,,8711.91,No especificado,fecha_invalida
1803,2114,,4728.3,No especificado,fecha_invalida
1805,12108,,5335.93,No especificado,fecha_invalida
1806,14494,,,No especificado,"fecha_invalida,monto_invalido"
1808,24630,,,Rechazado,"fecha_invalida,monto_invalido"
1809,23298,,8743.38,No especificado,fecha_invalida
1810,17048,,2521.35,Rechazado,fecha_invalida
1811,3336,,14741.87,Abierto,fecha_invalida
1814,16960,,7339.44,Cerrado,fecha_invalida
1815,5058,,,Abierto,"fecha_invalida,monto_invalido"
1816,10632,,1194.15,Cerrado,fecha_invalida
1817,16667,,13195.93,Abierto,fecha_invalida
1818,4468,,9678.43,Cerrado,fecha_invalida
1819,8884,,8575.19,Cerrado,fecha_invalida
1820,5877,,6951.16,No especificado,fecha_invalida
1821,15978,,4360.18,Abierto,fecha_invalida
1822,1320,,,Abierto,"fecha_invalida,monto_invalido"
1823,13582,,7352.46,Cerrado,fecha_invalida
1824,10686,,9700.72,Cerrado,fecha_invalida
1825,6560,,6812.54,Abierto,fecha_invalida
1826,20678,,,No especificado,"fecha_invalida,monto_invalido"
1827,4236,,8314.07,Abierto,fecha_invalida
1828,15043,,1796.11,Cerrado,fecha_invalida
1829,17518,,6721.95,Cerrado,fecha_invalida
1830,4672,,847.57,Rechazado,fecha_invalida
1831,25888,,5651.21,No especificado,fecha_invalida
1832,5842,,8809.97,Cerrado,fecha_invalida
1833,6007,,,Abierto,"fecha_invalida,monto_invalido"
1834,7502,,,Cerrado,"fecha_invalida,monto_invalido"
1835,1008,2025-01-29,,Rechazado,monto_invalido
1836,23361,,3209.07,Rechazado,fecha_invalida
1837,8932,,1882.79,Rechazado,fecha_invalida
1838,11502,,3176.28,Cerrado,fecha_invalida
1839,17357,,6665.32,Cerrado,fecha_invalida
1840,19681,,5113.17,Rechazado,fecha_invalida
1841,12277,,680.98,Abierto,fecha_invalida
1842,22641,,3843.6,Cerrado,fecha_invalida
1843,15084,,5017.9,Cerrado,fecha_invalida
1844,19470,,1337.22,Cerrado,fecha_invalida
1845,5366,,11069.73,Abierto,fecha_invalida
1846,7946,,3472.12,Rechazado,fecha_invalida
1847,22261,,6977.66,Cerrado,fecha_invalida
1848,22563,,,No especificado,"fecha_invalida,monto_invalido"
1849,22521,,13436.69,Abierto,fecha_invalida
1850,10383,,,Abierto,"fecha_invalida,monto_invalido"
1851,9774,2025-05-10,,Rechazado,monto_invalido
1852,436,,3893.27,Abierto,fecha_invalida
1853,12709,,4062.55,No especificado,fecha_invalida
1854,14871,,14969.88,Cerrado,fecha_invalida
1855,20804,,3783.78,Rechazado,fecha_invalida
1856,17753,,1368.42,No especificado,fecha_invalida
1857,3550,,,Cerrado,"fecha_invalida,monto_invalido"
1858,7841,,12162.19,Cerrado,fecha_invalida
1859,9873,,,Rechazado,"fecha_invalida,monto_invalido"
1861,9096,,9168.72,Rechazado,fecha_invalida
1862,8975,,14843.31,Abierto,fecha_invalida
1863,9190,,,Abierto,"fecha_invalida,monto_invalido"
1865,16379,,9012.54,Cerrado,fecha_invalida
1866,19983,,14763.23,Cerrado,fecha_invalida
1867,20421,,1763.03,Rechazado,fecha_invalida
1868,9936,,308.97,No especificado,fecha_invalida
1869,22147,,7346.23,No especificado,fecha_invalida
1870,11103,,9002.31,Abierto,fecha_invalida
1871,8047,,376.88,No especificado,fecha_invalida
1872,17080,,2309.58,Abierto,fecha_invalida
1873,11859,,-13146.99,No especificado,fecha_invalida
1874,4879,,7708.61,Abierto,fecha_invalida
1875,10335,,7807.53,Cerrado,fecha_invalida
1876,18359,,10047.13,Cerrado,fecha_invalida
1877,13700,,5353.21,Abierto,fecha_invalida
1878,10154,,3709.75,Abierto,fecha_invalida
1880,11215,,5117.67,No especificado,fecha_invalida
1881,19041,,12114.65,Abierto,fecha_invalida
1882,12872,,11489.95,No especificado,fecha_invalida
1883,15435,,10095.06,No especificado,fecha_invalida
1884,14239,,,No especificado,"fecha_invalida,monto_invalido"
1885,6887,,13842.77,Cerrado,fecha_invalida
1886,6035,,7138.65,No especificado,fecha_invalida
1887,24229,,,No especificado,"fecha_invalida,monto_invalido"
1888,1449,,8189.69,Rechazado,fecha_invalida
1889,21000,,12867.83,No especificado,fecha_invalida
1890,19987,,5001.16,Cerrado,fecha_invalida
1891,11314,,,Abierto,"fecha_invalida,monto_invalido"
1892,19649,,11959.99,Cerrado,fecha_invalida
1894,7208,,4466.26,Abierto,fecha_invalida
1895,5770,,4874.93,Cerrado,fecha_invalida
1896,5035,,11911.4,No especificado,fecha_invalida
1898,20915,,4112.7,Abierto,fecha_invalida
1899,24792,,500.44,Cerrado,fecha_invalida
1900,24018,,8519.54,Abierto,fecha_invalida
1901,12631,,6219.35,No especificado,fecha_invalida
1902,12002,,2549.46,Abierto,fecha_invalida
1903,12829,2025-08-20,,Abierto,monto_invalido
1904,4878,,8020.55,Rechazado,fecha_invalida
1905,5196,,9207.3,Abierto,fecha_invalida
1906,6297,,,No especificado,"fecha_invalida,monto_invalido"
1907,20850,,2459.1,Cerrado,fecha_invalida
1908,16064,,3366.23,Rechazado,fecha_invalida
1910,2378,,,Rechazado,"fecha_invalida,monto_invalido"
1912,17755,,14037.66,Abierto,fecha_invalida
1913,22401,,,No especificado,"fecha_invalida,monto_invalido"
1914,20821,,,Abierto,"fecha_invalida,monto_invalido"
1915,4249,,,No especificado,"fecha_invalida,monto_invalido"
1916,25680,,1148.33,Cerrado,fecha_invalida
1917,1483,,2931.64,No especificado,fecha_invalida
1919,23370,,10088.81,No especificado,fecha_invalida
1921,12612,,5659.4,Rechazado,fecha_invalida
1922,21616,,11904.05,Cerrado,fecha_invalida
1923,245,,14073.33,Cerrado,fecha_invalida
1925,22265,,376.05,Cerrado,fecha_invalida
1926,9112,,7925.68,Rechazado,fecha_invalida
1927,12363,,,Abierto,"fecha_invalida,monto_invalido"
1928,15754,,13705.13,Rechazado,fecha_invalida
1930,1800,,931.65,No especificado,fecha_invalida
1931,11267,2026-01-15,,Abierto,monto_invalido
1932,4478,,,Abierto,"fecha_invalida,monto_invalido"
1933,18557,2025-02-13,,Rechazado,monto_invalido
1935,21513,,8989.34,Abierto,fecha_invalida
1936,10230,,,Cerrado,"fecha_invalida,monto_invalido"
1937,22608,,14412.57,Cerrado,fecha_invalida
1938,6924,,5308.87,No especificado,fecha_invalida
1939,2404,,6091.7,Abierto,fecha_invalida
1940,5066,,2616.09,Rechazado,fecha_invalida
1941,15081,,11345.54,Cerrado,fecha_invalida
1943,25537,,10387.2,No especificado,fecha_invalida
1944,2978,,7429.41,Cerrado,fecha_invalida
1946,9795,,-3125.37,No especificado,fecha_invalida
1947,5115,,5760.59,Abierto,fecha_invalida
1948,24798,,8708.66,Cerrado,fecha_invalida
1950,928,,4200.55,Abierto,fecha_invalida
1951,11356,,3026.6,No especificado,fecha_invalida
1952,6007,,2171.99,Abierto,fecha_invalida
1954,18312,,4234.84,Cerrado,fecha_invalida
1955,15727,,11334.42,Abierto,fecha_invalida
1956,18072,,13842.33,Cerrado,fecha_invalida
1957,5599,,4898.77,No especificado,fecha_invalida
1958,14376,,8939.68,No especificado,fecha_invalida
1959,25653,,,Cerrado,"fecha_invalida,monto_invalido"
1961,10180,,458.57,No especificado,fecha_invalida
1962,6185,,2784.93,Abierto,fecha_invalida
1963,7665,,13058.05,No especificado,fecha_invalida
1964,19457,,12371.01,No especificado,fecha_invalida
1965,10239,,,Abierto,"fecha_invalida,monto_invalido"
1966,3564,,7859.5,Abierto,fecha_invalida
1967,23070,,5037.27,No especificado,fecha_invalida
1968,12848,,14024.56,No especificado,fecha_invalida
1969,12354,,12960.35,No especificado,fecha_invalida
1970,5997,,11445.06,Rechazado,fecha_invalida
1971,3132,2025-06-01,,Abierto,monto_invalido
1973,22257,,11972.26,Abierto,fecha_invalida
1974,3645,,12880.85,No especificado,fecha_invalida
1975,11929,,,Rechazado,"fecha_invalida,monto_invalido"
1976,1173,,5061.0,Cerrado,fecha_invalida
1977,9405,,11568.01,Rechazado,fecha_invalida
1978,18718,,11920.23,Cerrado,fecha_invalida
1979,10310,,3324.42,Rechazado,fecha_invalida
1980,14985,,747.73,Abierto,fecha_invalida
1981,21422,,7994.96,Rechazado,fecha_invalida
1982,13668,2025-06-04,,Abierto,monto_invalido
1983,23716,,9803.54,Rechazado,fecha_invalida
1984,8409,,9904.12,No especificado,fecha_invalida
1985,19738,,,Abierto,"fecha_invalida,monto_invalido"
1986,24076,,14157.66,Rechazado,fecha_invalida
1988,1267,,12110.14,Cerrado,fecha_invalida
1989,6342,,6561.12,Abierto,fecha_invalida
1991,21922,,,Abierto,"fecha_invalida,monto_invalido"
1992,5897,,,Abierto,"fecha_invalida,monto_invalido"
1993,5951,,,No especificado,"fecha_invalida,monto_invalido"
1994,23527,,11800.09,Cerrado,fecha_invalida
1995,17771,,3354.38,Cerrado,fecha_invalida
1996,17443,,1059.17,Abierto,fecha_invalida
1998,17036,,9445.55,No especificado,fecha_invalida
2000,14424,,6440.22,No especificado,fecha_invalida
2002,4406,,3963.28,Cerrado,fecha_invalida
2003,19906,,,No especificado,"fecha_invalida,monto_invalido"
2004,1052,,,No especificado,"fecha_invalida,monto_invalido"
2005,20692,,13354.86,Rechazado,fecha_invalida
2006,16866,,2341.27,Abierto,fecha_invalida
2007,9647,,,Rechazado,"fecha_invalida,monto_invalido"
2008,14641,,2002.05,Cerrado,fecha_invalida
2009,8864,,14996.75,No especificado,fecha_invalida
2010,14609,,7622.38,No especificado,fecha_invalida
2011,20873,,,No especificado,"fecha_invalida,monto_invalido"
2012,2116,,10914.37,Rechazado,fecha_invalida
2013,6808,,2668.84,No especificado,fecha_invalida
2014,18068,,,Abierto,"fecha_invalida,monto_invalido"
2016,18812,,11966.28,Cerrado,fecha_invalida
2017,10286,,,No especificado,"fecha_invalida,monto_invalido"
2018,21296,,,Rechazado,"fecha_invalida,monto_invalido"
2019,14718,,,No especificado,"fecha_invalida,monto_invalido"
2020,1105,,7568.87,No especificado,fecha_invalida
2022,15595,,11585.72,Abierto,fecha_invalida
2024,17630,,7155.37,Rechazado,fecha_invalida
2025,23468,,5106.41,Abierto,fecha_invalida
2026,23719,2025-11-02,,Cerrado,monto_invalido
2027,13023,2025-03-25,,No especificado,monto_invalido
2028,8480,,2800.94,Abierto,fecha_invalida
2030,24667,,,Abierto,"fecha_invalida,monto_invalido"
2032,10770,,4257.6,Cerrado,fecha_invalida
2033,23214,,,No especificado,"fecha_invalida,monto_invalido"
2034,15088,,8996.9,Abierto,fecha_invalida
2036,6962,,14164.09,No especificado,fecha_invalida
2037,6124,,11555.1,Abierto,fecha_invalida
2038,23938,,,Cerrado,"fecha_invalida,monto_invalido"
2039,21609,,7463.52,Rechazado,fecha_invalida
2040,13752,,6115.06,Cerrado,fecha_invalida
2041,6843,,693.97,Rechazado,fecha_invalida
2042,9167,,1939.93,Abierto,fecha_invalida
2043,24839,,2562.93,Cerrado,fecha_invalida
2044,6772,,9201.83,Rechazado,fecha_invalida
2045,11343,,5598.05,No especificado,fecha_invalida
2046,9382,,4930.57,Abierto,fecha_invalida
2047,11408,,508.55,Abierto,fecha_invalida
2051,6303,,14448.22,Abierto,fecha_invalida
2052,11775,,9190.32,No especificado,fecha_invalida
2053,10475,,6178.8,Cerrado,fecha_invalida
2055,19974,,11737.04,Abierto,fecha_invalida
2056,3311,,476.23,No especificado,fecha_invalida
2057,17814,,12652.2,Abierto,fecha_invalida
2058,9187,,3917.33,Abierto,fecha_invalida
2059,2554,,9394.92,Abierto,fecha_invalida
2060,2609,,7367.96,No especificado,fecha_invalida
2061,7090,,10419.0,Abierto,fecha_invalida
2062,10009,2025-05-05,,No especificado,monto_invalido
2063,3841,,13965.79,Rechazado,fecha_invalida
2065,6177,,,Abierto,"fecha_invalida,monto_invalido"
2066,6733,,6514.5,Cerrado,fecha_invalida
2067,18940,,14080.58,No especificado,fecha_invalida
2068,20623,,5598.66,No especificado,fecha_invalida
2069,15838,,1935.71,Abierto,fecha_invalida
2070,16333,,,Abierto,"fecha_invalida,monto_invalido"
2071,18190,,,Abierto,"fecha_invalida,monto_invalido"
2072,19158,,5164.23,Abierto,fecha_invalida
2073,748,,6018.67,No especificado,fecha_invalida
2074,11752,,12130.78,Rechazado,fecha_invalida
2075,16490,,8174.67,No especificado,fecha_invalida
2076,18072,,,Abierto,"fecha_invalida,monto_invalido"
2077,17252,,7933.21,No especificado,fecha_invalida
2079,6895,,,No especificado,"fecha_invalida,monto_invalido"
2080,10895,,,No especificado,"fecha_invalida,monto_invalido"
2081,3369,,,Cerrado,"fecha_invalida,monto_invalido"
2082,22021,,8533.0,Cerrado,fecha_invalida
2083,14545,,,Cerrado,"fecha_invalida,monto_invalido"
2084,12231,,375.26,Cerrado,fecha_invalida
2087,2627,,,Abierto,"fecha_invalida,monto_invalido"
2089,2634,,9920.66,Cerrado,fecha_invalida
2090,13334,,6943.67,Abierto,fecha_invalida
2091,5036,,13241.53,Cerrado,fecha_invalida
2092,3682,2025-05-24,,Abierto,monto_invalido
2093,4037,,1286.47,Abierto,fecha_invalida
2094,11735,,9284.86,Rechazado,fecha_invalida
2095,12067,,12193.03,Abierto,fecha_invalida
2096,20212,,10913.99,No especificado,fecha_invalida
2097,3591,,-6057.44,Rechazado,fecha_invalida
2098,14020,,8582.29,Abierto,fecha_invalida
2099,11451,,10982.18,Abierto,fecha_invalida
2100,10108,,1987.87,Cerrado,fecha_invalida
2102,25702,,11456.76,No especificado,fecha_invalida
2103,17393,,6191.46,Cerrado,fecha_invalida
2105,18088,,8073.53,Abierto,fecha_invalida
2106,25564,2025-11-18,,Rechazado,monto_invalido
2107,12057,,11051.74,Abierto,fecha_invalida
2108,25757,,8907.86,No especificado,fecha_invalida
2110,19846,,4708.12,No especificado,fecha_invalida
2112,2291,,,Cerrado,"fecha_invalida,monto_invalido"
2114,7677,,4151.82,Rechazado,fecha_invalida
2115,24559,2025-02-08,,Rechazado,monto_invalido
2116,12438,2025-02-25,,Cerrado,monto_invalido
2117,24992,,7653.58,Abierto,fecha_invalida
2118,17518,,13923.05,Abierto,fecha_invalida
2119,11636,2025-07-31,,Rechazado,monto_invalido
2120,9202,,1092.28,No especificado,fecha_invalida
2121,19308,,663.12,Rechazado,fecha_invalida
2122,12346,,8568.98,Rechazado,fecha_invalida
2123,893,,,Abierto,"fecha_invalida,monto_invalido"
2124,5124,,14936.35,Abierto,fecha_invalida
2125,10888,,3348.65,Abierto,fecha_invalida
2126,12350,,12101.95,Abierto,fecha_invalida
2128,9332,,3399.29,Cerrado,fecha_invalida
2130,24568,,10081.96,No especificado,fecha_invalida
2131,23436,,5982.94,Cerrado,fecha_invalida
2132,25745,,9260.15,Cerrado,fecha_invalida
2133,5582,,3173.9,No especificado,fecha_invalida
2134,15550,,,Cerrado,"fecha_invalida,monto_invalido"
2135,2938,,2872.8,Abierto,fecha_invalida
2136,12132,,6320.16,Abierto,fecha_invalida
2137,3740,,,Cerrado,"fecha_invalida,monto_invalido"
2138,20659,,12384.59,Rechazado,fecha_invalida
2139,1271,,10237.56,Cerrado,fecha_invalida
2140,20890,,,Abierto,"fecha_invalida,monto_invalido"
2141,8581,,9118.98,No especificado,fecha_invalida
2142,10758,,11722.12,Cerrado,fecha_invalida
2143,7049,,14263.63,No especificado,fecha_invalida
2144,3429,,1670.77,Abierto,fecha_invalida
2145,2154,,-8284.4,Abierto,fecha_invalida
2146,18485,,9261.89,Cerrado,fecha_invalida
2147,18198,,14907.53,No especificado,fecha_invalida
2148,2733,,325.67,Cerrado,fecha_invalida
2150,22568,,3707.92,Abierto,fecha_invalida
2151,17498,,,No especificado,"fecha_invalida,monto_invalido"
2152,23495,,5511.11,Cerrado,fecha_invalida
2153,23172,,7871.92,Cerrado,fecha_invalida
2154,5275,,,Cerrado,"fecha_invalida,monto_invalido"
2155,6403,,,Rechazado,"fecha_invalida,monto_invalido"
2156,16843,2025-01-08,,Rechazado,monto_invalido
2157,4386,,14883.66,Abierto,fecha_invalida
2159,3796,,,Cerrado,"fecha_invalida,monto_invalido"
2160,17763,,10933.93,No especificado,fecha_invalida
2161,23253,,,Cerrado,"fecha_invalida,monto_invalido"
2162,953,,10703.97,Cerrado,fecha_invalida
2163,22022,,11882.41,No especificado,fecha_invalida
2164,3580,,11081.21,Rechazado,fecha_invalida
2165,22516,,1734.1,Abierto,fecha_invalida
2166,17272,,5817.24,Abierto,fecha_invalida
2167,20892,,9492.02,Abierto,fecha_invalida
2168,11975,,4716.66,Abierto,fecha_invalida
2169,920,,12524.67,Cerrado,fecha_invalida
2170,13440,,,Cerrado,"fecha_invalida,monto_invalido"
2171,6484,,,No especificado,"fecha_invalida,monto_invalido"
2172,21824,,5061.04,Abierto,fecha_invalida
2173,8693,,1265.15,Cerrado,fecha_invalida
2175,21219,,4325.25,No especificado,fecha_invalida
2177,12062,2025-02-17,,No especificado,monto_invalido
2178,21517,,13089.13,Abierto,fecha_invalida
2182,23939,,7294.75,No especificado,fecha_invalida
2183,14188,,1766.51,Abierto,fecha_invalida
2184,15946,,14291.37,Cerrado,fecha_invalida
2185,13495,,11264.69,No especificado,fecha_invalida
2186,22878,,8833.35,Rechazado,fecha_invalida
2187,6776,,,Cerrado,"fecha_invalida,monto_invalido"
2188,19306,,9700.04,Abierto,fecha_invalida
2190,4196,,14465.04,Cerrado,fecha_invalida
2191,15378,,,Abierto,"fecha_invalida,monto_invalido"
2192,7276,2025-04-22,,Cerrado,monto_invalido
2193,23797,,4161.15,Cerrado,fecha_invalida
2194,24751,,5918.66,Rechazado,fecha_invalida
2195,20237,,1798.81,No especificado,fecha_invalida
2196,12443,,,Cerrado,"fecha_invalida,monto_invalido"
2198,10691,,389.29,Abierto,fecha_invalida
2199,2655,,9652.5,No especificado,fecha_invalida
2200,16302,,14998.98,No especificado,fecha_invalida
2201,5693,,,Rechazado,"fecha_invalida,monto_invalido"
2202,13509,,504.49,Cerrado,fecha_invalida
2203,15184,,13556.8,Abierto,fecha_invalida
2204,21082,,2865.43,Cerrado,fecha_invalida
2205,19380,,1115.6,Rechazado,fecha_invalida
2207,23522,,,No especificado,"fecha_invalida,monto_invalido"
2210,9364,,,Cerrado,"fecha_invalida,monto_invalido"
2211,24414,,,Rechazado,"fecha_invalida,monto_invalido"
2213,25745,,12529.36,Rechazado,fecha_invalida
2215,18283,,13042.84,No especificado,fecha_invalida
2216,3983,,2450.01,Cerrado,fecha_invalida
2217,13829,,1165.66,Abierto,fecha_invalida
2218,2121,,,No especificado,"fecha_invalida,monto_invalido"
2219,3863,,,No especificado,"fecha_invalida,monto_invalido"
2220,18997,,450.11,No especificado,fecha_invalida
2221,8239,,10385.04,No especificado,fecha_invalida
2223,19293,,,No especificado,"fecha_invalida,monto_invalido"
2224,848,,2662.33,Cerrado,fecha_invalida
2225,3253,,2803.56,Abierto,fecha_invalida
2227,3018,,,Cerrado,"fecha_invalida,monto_invalido"
2228,930,,4808.1,Abierto,fecha_invalida
2229,14124,,2738.54,Abierto,fecha_invalida
2230,546,,5998.62,Abierto,fecha_invalida
2231,22059,,1229.16,Cerrado,fecha_invalida
2233,15101,,,Cerrado,"fecha_invalida,monto_invalido"
2234,14868,,8850.48,Cerrado,fecha_invalida
2235,14259,,3508.83,Rechazado,fecha_invalida
2236,10881,,2672.13,Cerrado,fecha_invalida
2237,22146,,4335.72,Cerrado,fecha_invalida
2238,211,,7508.73,Abierto,fecha_invalida
2240,7847,,,No especificado,"fecha_invalida,monto_invalido"
2241,10744,,,No especificado,"fecha_invalida,monto_invalido"
2243,14886,,8087.14,No especificado,fecha_invalida
2244,22956,,,Abierto,"fecha_invalida,monto_invalido"
2246,2942,,7651.83,Abierto,fecha_invalida
2248,616,,,No especificado,"fecha_invalida,monto_invalido"
2249,16571,,,Cerrado,"fecha_invalida,monto_invalido"
2250,653,,14823.61,Abierto,fecha_invalida
2251,9394,,14714.55,Abierto,fecha_invalida
2252,10643,,5223.28,Abierto,fecha_invalida
2253,2695,,12110.89,No especificado,fecha_invalida
2254,10324,,,Rechazado,"fecha_invalida,monto_invalido"
2255,12512,,,Abierto,"fecha_invalida,monto_invalido"
2258,2702,,6564.88,Cerrado,fecha_invalida
2259,8275,,4289.11,Rechazado,fecha_invalida
2260,294,,1995.7,Abierto,fecha_invalida
2263,16248,,2521.11,No especificado,fecha_invalida
2264,383,,2899.03,Abierto,fecha_invalida
2265,21457,2025-11-14,,Abierto,monto_invalido
2267,20025,2025-08-23,,Abierto,monto_invalido
2268,17149,,3428.9,Cerrado,fecha_invalida
2269,11994,,,Rechazado,"fecha_invalida,monto_invalido"
2270,5262,,2698.98,No especificado,fecha_invalida
2271,12807,2026-01-04,,Abierto,monto_invalido
2272,25669,,14217.5,No especificado,fecha_invalida
2273,19646,,3432.68,No especificado,fecha_invalida
2274,10568,,415.17,Abierto,fecha_invalida
2275,14372,,9050.27,Abierto,fecha_invalida
2277,16369,,11396.17,Cerrado,fecha_invalida
2278,778,,,Abierto,"fecha_invalida,monto_invalido"
2280,24625,,10280.03,Rechazado,fecha_invalida
2281,9844,,,Cerrado,"fecha_invalida,monto_invalido"
2282,3087,,8941.56,No especificado,fecha_invalida
2283,23563,,11492.11,Rechazado,fecha_invalida
2284,1716,,547.95,Abierto,fecha_invalida
2285,9182,,10202.88,Cerrado,fecha_invalida
2286,629,,,Rechazado,"fecha_invalida,monto_invalido"
2287,21733,,8114.46,Cerrado,fecha_invalida
2288,14167,,14910.27,Cerrado,fecha_invalida
