id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
3874,,2473,29,9,10,,102.26,44598.32,"fecha_invalida,prima_invalida"
3876,,2785,22,2,10,1193.68,187.68,235798.48,fecha_invalida
3877,2025-08-03,2850,51,2,5,,104.04,76010.43,prima_invalida
3878,,2030,15,11,2,675.03,54.19,28465.02,fecha_invalida
3879,,2965,46,13,10,1634.85,391.85,,"fecha_invalida,monto_invalido"
3880,,1593,23,5,10,,80.67,46693.55,"fecha_invalida,prima_invalida"
3881,,1749,17,5,6,,,219236.02,"fecha_invalida,prima_invalida,comision_invalida"
3882,,2726,3,9,7,,33.23,62853.96,"fecha_invalida,prima_invalida"
3883,,1505,43,7,11,346.72,,27975.42,"fecha_invalida,comision_invalida"
3884,,2812,16,6,6,,250.82,245897.22,"fecha_invalida,prima_invalida"
3885,,1397,73,14,3,1013.05,,192154.94,"fecha_invalida,comision_invalida"
3886,,2856,1,15,5,1430.09,215.9,149469.33,fecha_invalida
3887,,1789,60,12,12,814.4,,114106.59,"fecha_invalida,comision_invalida"
3890,,2604,40,13,9,1219.29,,127828.07,"fecha_invalida,comision_invalida"
3891,2025-11-18,2932,25,12,11,1541.81,182.06,,monto_invalido
3892,,219,11,7,11,1295.1,,,"fecha_invalida,comision_invalida,monto_invalido"
3893,,163,31,11,12,570.88,140.58,70749.36,fecha_invalida
3894,,1469,3,4,6,582.75,100.34,84282.18,fecha_invalida
3895,,737,54,13,11,,32.41,,"fecha_invalida,prima_invalida,monto_invalido"
3896,,2788,52,7,5,433.39,58.38,23811.29,fecha_invalida
3897,,1212,66,2,8,943.48,208.88,75391.66,fecha_invalida
3900,,1698,23,9,10,1142.2,251.49,,"fecha_invalida,monto_invalido"
3901,,2724,78,4,2,1375.1,115.62,,"fecha_invalida,monto_invalido"
3902,2025-02-19,3689,29,4,12,1906.25,223.48,,monto_invalido
3903,,502,6,15,4,155.02,28.99,7260.16,fecha_invalida
3904,,2883,1,8,6,,78.5,114862.38,"fecha_invalida,prima_invalida"
3905,,590,52,5,7,761.98,,119142.39,"fecha_invalida,comision_invalida"
3906,,2204,93,6,8,1523.71,143.24,48539.24,fecha_invalida
3907,,943,27,3,10,1693.51,421.11,,"fecha_invalida,monto_invalido"
3908,,2923,68,1,1,1488.09,296.46,212699.62,fecha_invalida
3910,2025-11-21,381,61,7,6,,23.29,,"prima_invalida,monto_invalido"
3911,,1075,34,13,7,668.68,51.5,89592.93,fecha_invalida
3912,,1425,19,10,6,799.88,,,"fecha_invalida,comision_invalida,monto_invalido"
3913,,291,70,6,12,1800.98,131.4,358357.17,fecha_invalida
3914,,1634,47,5,2,1071.76,197.72,152224.6,fecha_invalida
3916,,2471,71,6,9,1766.39,180.0,253627.93,fecha_invalida
3917,,2933,27,4,5,1340.62,99.89,,"fecha_invalida,monto_invalido"
3918,,1074,69,10,10,1861.35,395.23,161748.48,fecha_invalida
3919,,1533,80,13,2,1609.77,300.02,116792.02,fecha_invalida
3920,,1246,3,14,1,274.51,54.22,50014.68,fecha_invalida
3921,,968,9,6,8,950.61,127.6,,"fecha_invalida,monto_invalido"
3922,,68,13,14,7,1612.05,300.43,249780.93,fecha_invalida
3923,,334,40,10,3,,64.75,26942.3,"fecha_invalida,prima_invalida"
3924,,2327,5,5,7,,91.26,36820.15,"fecha_invalida,prima_invalida"
3925,,1807,50,1,7,1002.13,182.37,,"fecha_invalida,monto_invalido"
3926,,63,79,9,3,1469.98,180.77,264643.41,fecha_invalida
3927,,505,53,3,11,,58.9,61912.54,"fecha_invalida,prima_invalida"
3928,,2364,39,6,3,1060.77,258.79,143315.25,fecha_invalida
3929,2025-09-23,172,73,3,3,,389.26,146927.41,prima_invalida
3930,,2388,25,13,11,1420.17,157.01,166316.56,fecha_invalida
3931,,2064,48,9,4,1158.13,1839.34,213554.64,fecha_invalida
3932,,1594,10,4,11,1080.47,222.04,200989.25,fecha_invalida
3933,2025-10-05,935,7,5,1,,,94406.82,"prima_invalida,comision_invalida"
3934,,2736,42,8,6,1500.33,348.33,272479.9,fecha_invalida
3935,2025-04-04,126,34,15,4,0.0,,92172.37,comision_invalida
3936,,2525,45,15,1,,118.48,59811.66,"fecha_invalida,prima_invalida"
3937,2026-01-16,5,78,7,7,,167.84,177938.02,prima_invalida
3938,,1347,72,6,1,,66.88,154387.81,"fecha_invalida,prima_invalida"
3940,,2596,18,3,7,699.79,162.7,114457.76,fecha_invalida
3941,,3511,80,14,4,285.4,59.19,23976.79,fecha_invalida
3943,,900,16,5,4,696.62,36.8,45546.51,fecha_invalida
3944,,2053,4,11,10,587.86,101.32,12590.37,fecha_invalida
3945,,65,36,2,2,640.76,90.56,55280.63,fecha_invalida
3946,,106,70,4,2,,56.24,69624.39,"fecha_invalida,prima_invalida"
3947,2025-03-16,282,41,8,3,1837.03,,122260.44,comision_invalida
3948,,2270,73,12,3,1901.69,295.36,,"fecha_invalida,monto_invalido"
3949,,630,69,11,4,718.52,,72633.37,"fecha_invalida,comision_invalida"
3950,,1910,13,14,5,1605.68,277.52,142290.13,fecha_invalida
3951,,105,28,6,1,1991.31,187.44,181132.72,fecha_invalida
3952,,3830,47,11,9,1278.31,,,"fecha_invalida,comision_invalida,monto_invalido"
3954,,1105,32,5,1,326.61,,53790.68,"fecha_invalida,comision_invalida"
3955,,354,47,13,3,,40.0,23719.96,"fecha_invalida,prima_invalida"
3956,,2297,33,6,7,,,93976.71,"fecha_invalida,prima_invalida,comision_invalida"
3957,,170,33,5,10,,95.28,225173.13,"fecha_invalida,prima_invalida"
3958,,2431,60,10,7,102.65,15.94,15390.53,fecha_invalida
3959,,731,43,11,2,,,155049.1,"fecha_invalida,prima_invalida,comision_invalida"
3960,,230,67,6,5,348.87,,61307.02,"fecha_invalida,comision_invalida"
3961,,1661,42,15,8,,,297736.21,"fecha_invalida,prima_invalida,comision_invalida"
3963,,92,59,15,4,921.11,,106025.07,"fecha_invalida,comision_invalida"
3964,,2684,34,14,5,1498.6,228.6,73952.08,fecha_invalida
3965,,444,65,14,9,1532.98,331.11,,"fecha_invalida,monto_invalido"
3966,,2259,11,5,10,,42.73,25623.62,"fecha_invalida,prima_invalida"
3967,,1705,39,10,7,678.6,84.61,20134.06,fecha_invalida
3968,2025-05-22,2164,37,3,10,1574.39,,189744.83,comision_invalida
3969,,1847,5,3,10,,19.31,,"fecha_invalida,prima_invalida,monto_invalido"
3970,2025-06-02,2096,71,4,8,1002.2,,166261.85,comision_invalida
3971,,1668,71,3,2,1469.07,73.72,,"fecha_invalida,monto_invalido"
3972,2025-07-13,625,26,11,6,1959.75,,304054.11,comision_invalida
3973,2025-05-28,150,42,8,10,,59.75,70626.1,prima_invalida
3974,,1047,51,2,5,197.39,14.92,16016.17,fecha_invalida
3975,,1493,75,7,8,,405.48,282171.8,"fecha_invalida,prima_invalida"
3976,,2961,14,7,3,465.87,35.99,38982.37,fecha_invalida
3977,,220,57,8,5,558.86,37.28,71270.99,fecha_invalida
3978,,403,45,14,1,1410.17,207.29,,"fecha_invalida,monto_invalido"
3979,,380,55,10,12,614.49,141.75,,"fecha_invalida,monto_invalido"
3980,2025-07-16,262,118,13,4,,121.99,38901.98,prima_invalida
3981,,837,62,3,1,1904.9,,337397.91,"fecha_invalida,comision_invalida"
3982,,258,7,7,11,1606.57,,167318.06,"fecha_invalida,comision_invalida"
3983,,2836,18,3,12,1756.06,152.24,308479.75,fecha_invalida
3984,,1174,73,15,8,1172.12,210.67,124755.95,fecha_invalida
3985,,18,30,6,7,1372.87,140.89,242192.51,fecha_invalida
3986,,2669,55,8,8,1580.52,220.67,262066.05,fecha_invalida
3987,,2316,32,6,12,732.98,105.98,35070.49,fecha_invalida
3988,,1098,65,4,10,,93.82,202841.61,"fecha_invalida,prima_invalida"
3989,,742,20,15,4,1734.77,207.53,146283.68,fecha_invalida
3990,,9,54,8,6,1052.38,,163450.75,"fecha_invalida,comision_invalida"
3991,,1645,65,15,9,52.57,10.74,2156.43,fecha_invalida
3992,,513,3,5,8,,49.68,16329.66,"fecha_invalida,prima_invalida"
3993,2025-04-30,969,7,7,7,873.86,50.77,,monto_invalido
3996,,1281,73,13,4,759.46,179.23,86606.65,fecha_invalida
3997,,2338,18,11,11,489.22,,30734.95,"fecha_invalida,comision_invalida"
3998,,2701,13,15,10,886.32,,,"fecha_invalida,comision_invalida,monto_invalido"
4000,,1496,19,2,7,896.49,,,"fecha_invalida,comision_invalida,monto_invalido"
4001,,113,7,6,8,,,81276.24,"fecha_invalida,prima_invalida,comision_invalida"
4002,,2286,10,1,7,1326.3,68.49,246567.58,fecha_invalida
4003,,933,70,3,2,1839.17,131.73,216747.66,fecha_invalida
4004,,1905,38,10,4,1957.85,,241328.23,"fecha_invalida,comision_invalida"
4006,,1921,5,8,8,1914.73,397.68,121644.5,fecha_invalida
4007,,1022,15,6,10,291.6,63.95,16099.56,fecha_invalida
4008,,111,32,6,2,,331.19,87046.58,"fecha_invalida,prima_invalida"
4009,2025-12-02,582,70,13,4,333.04,,44630.44,comision_invalida
4010,,2311,52,2,3,616.8,112.68,26644.0,fecha_invalida
4011,,2397,36,5,6,0.0,91.15,48848.46,fecha_invalida
4012,,992,48,14,8,1211.25,116.32,176030.61,fecha_invalida
4013,,3663,31,7,6,,69.33,23315.0,"fecha_invalida,prima_invalida"
4014,,2357,13,14,4,1756.69,135.15,151914.35,fecha_invalida
4015,2025-06-06,1984,72,4,7,,431.32,,"prima_invalida,monto_invalido"
4016,,2519,9,9,12,1898.63,244.59,158120.76,fecha_invalida
4017,,132,17,11,2,606.64,105.59,22704.69,fecha_invalida
4018,2025-11-05,374,41,5,1,,29.85,25557.16,prima_invalida
4019,,2736,22,1,11,171.28,,19239.66,"fecha_invalida,comision_invalida"
4020,,480,32,15,7,219.55,54.25,37114.08,fecha_invalida
4021,,2766,51,2,4,1240.47,165.32,42528.74,fecha_invalida
4022,,2576,31,7,2,1610.2,298.44,107667.75,fecha_invalida
4023,,2103,13,15,2,1034.61,134.77,79713.12,fecha_invalida
4024,,372,43,7,9,,54.83,36569.03,"fecha_invalida,prima_invalida"
4025,,1727,27,11,1,190.16,,13943.32,"fecha_invalida,comision_invalida"
4026,,623,73,6,5,498.97,47.59,,"fecha_invalida,monto_invalido"
4027,,1537,58,3,9,1955.34,159.61,153297.64,fecha_invalida
4028,2025-04-17,768,58,15,8,,,87851.06,"prima_invalida,comision_invalida"
4029,,679,18,1,6,1167.64,170.56,149302.57,fecha_invalida
4030,2025-01-02,1422,67,2,7,-1790.26,347.32,,monto_invalido
4031,,729,56,8,7,1348.03,304.48,,"fecha_invalida,monto_invalido"
4032,,2051,71,3,5,1600.3,,155522.31,"fecha_invalida,comision_invalida"
4033,2025-06-29,1587,42,14,8,,42.17,88409.25,prima_invalida
4034,,1416,13,10,7,697.56,96.07,109226.3,fecha_invalida
4037,,265,39,2,6,,,227155.75,"fecha_invalida,prima_invalida,comision_invalida"
4038,,2549,60,10,11,,154.47,154480.11,"fecha_invalida,prima_invalida"
4039,,3844,4,6,12,1228.32,143.52,187788.3,fecha_invalida
4040,2025-08-09,2402,54,7,9,314.14,34.47,,monto_invalido
4041,,1691,42,9,5,164.65,32.93,7513.31,fecha_invalida
4042,,116,30,2,6,495.44,33.71,15035.52,fecha_invalida
4043,,2065,54,13,10,1798.16,,320710.75,"fecha_invalida,comision_invalida"
4044,,2261,31,1,9,1906.68,378.49,,"fecha_invalida,monto_invalido"
4045,,1133,17,15,9,400.35,62.85,25395.02,fecha_invalida
4046,,2235,2,11,8,,1729.32,139102.46,"fecha_invalida,prima_invalida"
4047,,3615,28,10,7,149.72,13.94,9067.93,fecha_invalida
4048,,525,39,7,4,1653.96,278.03,125450.02,fecha_invalida
4050,,2970,77,7,2,914.99,53.01,173164.36,fecha_invalida
4051,,1052,68,4,6,257.48,,,"fecha_invalida,comision_invalida,monto_invalido"
4052,,2412,36,7,8,1405.94,129.11,168742.25,fecha_invalida
4053,,1476,72,14,1,961.62,163.51,190320.89,fecha_invalida
4054,2025-03-20,2390,47,11,12,794.36,,19441.91,comision_invalida
4055,,1579,16,15,3,895.06,212.09,72917.63,fecha_invalida
4056,,1953,28,7,1,768.7,,47770.16,"fecha_invalida,comision_invalida"
4058,,929,15,15,12,1509.76,339.11,,"fecha_invalida,monto_invalido"
4060,,242,65,14,12,,125.13,186920.44,"fecha_invalida,prima_invalida"
4061,,1211,28,15,1,,460.43,77250.2,"fecha_invalida,prima_invalida"
4062,,3585,28,14,7,1849.97,123.21,,"fecha_invalida,monto_invalido"
4063,,1590,10,2,2,922.54,95.4,93179.56,fecha_invalida
4064,,1124,49,2,10,1672.62,141.18,,"fecha_invalida,monto_invalido"
4065,,1886,23,7,8,1978.01,464.92,120296.73,fecha_invalida
4066,,2596,55,13,1,332.56,44.17,,"fecha_invalida,monto_invalido"
4067,,2262,77,14,8,,52.37,15605.84,"fecha_invalida,prima_invalida"
4068,,2,3,1,2,1576.64,,42682.18,"fecha_invalida,comision_invalida"
4069,,2682,28,15,10,1975.48,,373777.9,"fecha_invalida,comision_invalida"
4070,,1531,13,10,8,,117.54,80917.33,"fecha_invalida,prima_invalida"
4071,2025-09-23,1574,29,2,10,768.15,126.21,,monto_invalido
4072,,2401,34,15,3,1569.07,311.07,167177.84,fecha_invalida
4073,,74,64,11,12,,73.48,37067.33,"fecha_invalida,prima_invalida"
4074,,1185,32,5,12,1718.75,97.5,157592.56,fecha_invalida
4075,,2777,13,5,8,1475.93,260.97,166221.85,fecha_invalida
4076,2025-06-01,812,79,11,7,,294.01,,"prima_invalida,monto_invalido"
4077,,458,34,7,3,531.39,,92103.09,"fecha_invalida,comision_invalida"
4078,,1914,51,7,6,1819.6,352.67,201250.63,fecha_invalida
4079,,2727,33,13,5,1474.93,200.41,,"fecha_invalida,monto_invalido"
4080,2025-08-23,310,65,10,4,,91.37,53175.74,prima_invalida
4081,,392,79,11,11,1669.78,159.43,,"fecha_invalida,monto_invalido"
4082,2025-11-21,2139,15,6,10,1358.23,243.45,,monto_invalido
4083,,2346,51,9,10,,89.93,,"fecha_invalida,prima_invalida,monto_invalido"
4084,,555,71,15,6,176.53,35.35,33990.03,fecha_invalida
4085,,2619,28,9,9,,,110914.62,"fecha_invalida,prima_invalida,comision_invalida"
4086,,2964,62,8,10,228.08,25.66,39259.68,fecha_invalida
4087,,1963,80,14,5,1997.46,258.92,,"fecha_invalida,monto_invalido"
4088,,2822,79,15,1,1239.85,260.16,214689.74,fecha_invalida
4089,2025-12-15,1474,75,13,5,,113.15,85808.03,prima_invalida
4090,,2949,34,8,10,1233.95,227.25,,"fecha_invalida,monto_invalido"
4091,,2814,6,1,12,398.75,64.98,,"fecha_invalida,monto_invalido"
4092,,1776,26,6,8,1019.18,52.35,126811.27,fecha_invalida
4093,2025-11-03,2749,29,15,10,,217.93,36629.44,prima_invalida
4094,,2723,57,11,9,1492.31,326.79,230398.23,fecha_invalida
4095,,1934,52,10,1,1475.12,,133338.57,"fecha_invalida,comision_invalida"
4096,,1983,33,11,10,301.02,38.02,47995.23,fecha_invalida
4097,,1474,5,9,8,1757.08,209.16,59474.81,fecha_invalida
4098,,2089,71,9,8,540.62,54.69,,"fecha_invalida,monto_invalido"
4099,,2823,76,12,8,732.8,,69428.01,"fecha_invalida,comision_invalida"
4100,2025-08-04,869,38,9,7,701.1,,,"comision_invalida,monto_invalido"
4101,,150,46,7,8,889.98,54.76,147846.53,fecha_invalida
4103,,2053,29,14,5,,93.73,138483.19,"fecha_invalida,prima_invalida"
4104,,1309,120,15,7,,201.55,247338.04,"fecha_invalida,prima_invalida"
4105,,1268,6,12,1,1279.27,256.65,125527.31,fecha_invalida
4106,,2635,32,9,4,973.69,205.13,101422.95,fecha_invalida
4107,,1347,51,14,6,1098.77,208.81,,"fecha_invalida,monto_invalido"
4108,,1462,22,5,6,928.3,159.4,75160.11,fecha_invalida
4110,,3795,17,7,7,,422.2,36314.97,"fecha_invalida,prima_invalida"
4111,,2563,28,5,3,1117.81,106.15,50461.68,fecha_invalida
4113,,324,27,5,9,1840.48,,279645.79,"fecha_invalida,comision_invalida"
4114,,2355,44,8,2,657.94,,40894.27,"fecha_invalida,comision_invalida"
4116,,2148,69,4,4,,152.7,102317.97,"fecha_invalida,prima_invalida"
4118,,2035,13,5,12,303.62,59.14,26111.59,fecha_invalida
4119,2025-07-29,1541,57,15,2,,69.87,27527.88,prima_invalida
4120,,2342,63,9,5,1412.29,214.18,161638.24,fecha_invalida
4121,,1707,21,10,12,472.68,101.18,91560.09,fecha_invalida
4122,2025-01-07,945,45,8,5,532.8,,77743.62,comision_invalida
4124,,1681,26,4,11,1604.71,,116704.86,"fecha_invalida,comision_invalida"
4125,,141,34,9,1,432.39,39.57,72879.84,fecha_invalida
4126,,2946,10,7,8,1820.53,109.7,38975.73,fecha_invalida
4127,,60,11,14,4,,299.81,56963.4,"fecha_invalida,prima_invalida"
4128,2025-10-20,429,22,3,7,,104.93,71241.5,prima_invalida
4129,,1632,69,12,10,1761.72,,,"fecha_invalida,comision_invalida,monto_invalido"
4130,,2241,54,10,4,,246.54,,"fecha_invalida,prima_invalida,monto_invalido"
4131,,567,16,2,5,,296.89,,"fecha_invalida,prima_invalida,monto_invalido"
4132,,43,20,10,1,238.56,,,"fecha_invalida,comision_invalida,monto_invalido"
4133,,271,68,2,1,120.22,26.36,16933.11,fecha_invalida
4134,,2684,65,14,8,243.83,54.43,30909.42,fecha_invalida
4135,,1494,39,5,1,1108.05,82.22,120498.57,fecha_invalida
4136,,1613,47,2,12,1487.88,81.13,156389.18,fecha_invalida
4137,,1171,57,7,2,1849.82,207.14,166906.85,fecha_invalida
4138,2025-05-19,1991,63,15,8,,270.55,,"prima_invalida,monto_invalido"
4139,,2728,35,8,2,450.23,94.56,62008.14,fecha_invalida
4140,,312,1,6,3,1379.15,,,"fecha_invalida,comision_invalida,monto_invalido"
4141,,1044,62,7,11,1233.73,,36027.5,"fecha_invalida,comision_invalida"
4142,,2500,64,8,11,273.44,25.33,,"fecha_invalida,monto_invalido"
4143,,534,8,5,7,647.75,,27979.48,"fecha_invalida,comision_invalida"
4144,,2925,56,13,5,1212.03,2090.85,174241.44,fecha_invalida
4145,,1120,26,4,11,1143.92,100.35,25168.02,fecha_invalida
4146,,1220,1,12,7,1604.36,224.61,77591.47,fecha_invalida
4147,,764,42,2,7,124.53,23.17,20728.92,fecha_invalida
4148,,2480,40,12,9,80.13,,2506.89,"fecha_invalida,comision_invalida"
4149,,764,79,12,3,457.32,40.41,74937.72,fecha_invalida
4150,,1177,2,9,12,826.95,64.02,,"fecha_invalida,monto_invalido"
4151,,2660,47,15,1,1473.37,93.56,221030.43,fecha_invalida
4153,,1526,3,5,2,,71.48,48432.88,"fecha_invalida,prima_invalida"
4154,,2332,7,10,1,784.09,134.05,61716.82,fecha_invalida
4155,,1299,74,9,12,413.59,,15407.26,"fecha_invalida,comision_invalida"
4156,,1584,7,3,7,667.59,,122165.9,"fecha_invalida,comision_invalida"
4157,,2832,33,8,7,1514.84,367.33,,"fecha_invalida,monto_invalido"
4158,,2570,42,3,4,1742.69,220.27,283518.17,fecha_invalida
4159,,2383,51,8,6,1005.35,136.63,99119.33,fecha_invalida
4160,,514,16,12,9,385.85,,44321.41,"fecha_invalida,comision_invalida"
4161,,1144,73,13,6,1906.97,,367464.82,"fecha_invalida,comision_invalida"
4162,,2792,2,5,1,775.25,54.61,83143.26,fecha_invalida
4163,,2650,68,5,8,1760.59,234.3,102727.07,fecha_invalida
4164,,1933,77,11,7,847.25,,110211.84,"fecha_invalida,comision_invalida"
4165,,2435,40,4,5,1242.7,309.59,127685.37,fecha_invalida
4166,,211,55,3,8,1888.4,148.25,253397.57,fecha_invalida
4167,,917,54,6,1,967.1,88.55,,"fecha_invalida,monto_invalido"
4168,2025-12-10,3770,56,3,1,,,276074.43,"prima_invalida,comision_invalida"
4169,,1349,51,11,4,498.98,109.56,,"fecha_invalida,monto_invalido"
4170,,1292,63,3,4,,193.15,,"fecha_invalida,prima_invalida,monto_invalido"
4171,,1360,41,6,11,653.9,120.03,86559.7,fecha_invalida
4172,,2378,43,15,3,816.55,101.36,23919.58,fecha_invalida
4173,,923,3,14,7,1320.65,94.06,,"fecha_invalida,monto_invalido"
4174,2025-04-12,255,50,10,11,331.86,,,"comision_invalida,monto_invalido"
4175,,2209,5,15,1,408.05,45.69,,"fecha_invalida,monto_invalido"
4176,,2559,41,9,1,1658.99,,70703.34,"fecha_invalida,comision_invalida"
4180,,2170,12,5,11,1624.56,184.16,315516.41,fecha_invalida
4182,,1495,67,3,12,,339.0,,"fecha_invalida,prima_invalida,monto_invalido"
4183,,1421,44,8,10,272.05,50.28,21593.41,fecha_invalida
4184,,2344,47,11,10,473.02,,46162.61,"fecha_invalida,comision_invalida"
4186,,1774,58,11,4,1278.3,187.36,249047.15,fecha_invalida
4187,,2645,14,5,1,1065.31,59.34,116453.4,fecha_invalida
4188,,1985,57,10,9,1697.37,,107835.95,"fecha_invalida,comision_invalida"
4190,,463,71,13,2,1366.14,,219663.96,"fecha_invalida,comision_invalida"
4192,,2852,57,13,10,1076.06,76.13,105347.83,fecha_invalida
4193,,626,47,12,5,,85.11,97861.4,"fecha_invalida,prima_invalida"
4194,,530,56,2,8,,,268134.98,"fecha_invalida,prima_invalida,comision_invalida"
4195,,1597,20,10,3,1750.67,90.31,211072.87,fecha_invalida
4196,,2105,58,12,5,,21.7,9937.33,"fecha_invalida,prima_invalida"
4197,2025-10-23,2557,57,4,7,1725.99,,280209.76,comision_invalida
4198,2025-11-24,1450,6,14,9,871.47,,,"comision_invalida,monto_invalido"
4199,,1423,1,5,5,375.26,89.25,29129.39,fecha_invalida
4200,,1362,55,5,4,890.27,,46383.1,"fecha_invalida,comision_invalida"
4201,,1149,11,6,11,813.28,130.37,,"fecha_invalida,monto_invalido"
4202,,1326,3,11,11,,44.75,5906.66,"fecha_invalida,prima_invalida"
4203,,61,40,2,2,,192.83,54865.4,"fecha_invalida,prima_invalida"
4204,,479,78,13,11,767.91,42.71,143739.27,fecha_invalida
4205,,2122,10,12,4,1505.3,354.3,140810.35,fecha_invalida
4206,,2473,48,15,6,333.44,77.49,57582.11,fecha_invalida
4207,,2794,56,9,5,,267.76,328411.52,"fecha_invalida,prima_invalida"
4208,,1576,76,8,7,1615.08,182.92,,"fecha_invalida,monto_invalido"
4209,,763,28,7,5,1294.27,,246923.23,"fecha_invalida,comision_invalida"
4210,,2463,37,14,7,850.9,202.3,33800.12,fecha_invalida
4211,,3535,34,8,3,1364.39,248.19,257930.97,fecha_invalida
4212,,1389,60,11,2,1955.85,413.64,,"fecha_invalida,monto_invalido"
4213,,877,74,10,8,728.92,99.75,34640.13,fecha_invalida
4215,,184,8,2,7,433.11,,14151.67,"fecha_invalida,comision_invalida"
4216,,272,1,14,4,1241.74,,130893.7,"fecha_invalida,comision_invalida"
4217,,3758,10,4,12,133.63,18.88,21479.3,fecha_invalida
4218,,1134,71,4,2,412.97,23.24,46021.42,fecha_invalida
4219,,2003,6,15,7,1660.55,,74973.6,"fecha_invalida,comision_invalida"
4220,,1215,44,12,9,407.26,25.46,72297.33,fecha_invalida
4221,,833,60,14,6,465.64,69.79,48345.23,fecha_invalida
4222,,643,40,3,9,1806.28,210.67,243706.4,fecha_invalida
4223,,1579,64,7,10,1436.84,111.02,119436.26,fecha_invalida
4224,,2499,2,7,3,115.94,28.39,2484.42,fecha_invalida
4227,,2745,55,12,5,1140.58,236.91,38542.94,fecha_invalida
4228,,1951,34,5,10,596.92,44.48,37763.29,fecha_invalida
4229,,590,69,4,11,907.59,72.63,136975.77,fecha_invalida
4230,,897,65,10,11,725.19,44.51,50382.86,fecha_invalida
4231,,450,17,3,11,448.12,34.57,,"fecha_invalida,monto_invalido"
4234,,1839,9,8,7,1274.36,231.9,,"fecha_invalida,monto_invalido"
4235,,1961,28,8,9,880.41,73.6,,"fecha_invalida,monto_invalido"
4236,,893,70,9,9,,27.08,26724.61,"fecha_invalida,prima_invalida"
4237,,467,2,11,9,939.21,,151881.24,"fecha_invalida,comision_invalida"
4239,,2908,49,3,3,605.42,78.97,41666.63,fecha_invalida
4240,,2615,43,2,3,1483.66,150.71,170852.52,fecha_invalida
4241,,1442,21,8,1,466.7,82.38,,"fecha_invalida,monto_invalido"
4242,,2059,36,15,12,-412.8,65.59,19383.35,fecha_invalida
4243,,2362,66,2,1,1119.24,65.49,214358.97,fecha_invalida
4244,,1216,16,1,6,,8.65,13406.24,"fecha_invalida,prima_invalida"
4245,,2105,43,6,5,1679.88,250.5,231972.48,fecha_invalida
4246,2025-08-28,34,75,5,5,631.92,94.1,,monto_invalido
4247,,281,18,3,3,,23.26,,"fecha_invalida,prima_invalida,monto_invalido"
4248,,391,19,3,4,1178.24,280.31,52268.64,fecha_invalida
4249,,172,22,10,3,815.82,103.76,141105.03,fecha_invalida
4250,,282,77,8,12,759.74,58.61,94594.67,fecha_invalida
4251,,1044,46,4,11,230.79,,26596.25,"fecha_invalida,comision_invalida"
4252,2025-10-25,2105,10,11,1,1475.39,225.67,,monto_invalido
