id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
23193,2025-07-20,2690,53,7,10,629.24,42.18,14115.55
23196,2025-11-27,2218,71,7,10,298.27,16.83,50957.12
23199,2025-01-22,2739,25,5,8,1564.35,144.98,90683.97
23201,2025-08-13,1832,15,11,10,1540.76,142.07,38590.08
23206,2025-09-14,1629,36,4,8,477.35,99.76,70281.49
23212,2025-08-10,101,66,9,9,171.85,28.05,12249.13
23244,2025-06-15,2740,19,5,1,127.04,23.93,11380.64
23246,2025-10-15,2266,69,11,12,711.03,118.32,139968.48
23248,2025-08-18,1711,46,1,11,1468.46,162.36,244952.37
23251,2026-01-20,222,50,11,7,1275.89,251.91,32434.66
23258,2025-11-05,2210,23,1,10,1023.17,67.33,71514.86
23287,2025-04-20,943,21,9,1,1587.55,158.81,191755.18
23291,2026-02-01,470,52,14,7,1801.91,407.8,36722.02
23296,2025-04-26,873,38,3,11,492.87,98.94,57418.6
23302,2025-06-02,1168,23,12,8,439.5,26.25,35371.81
23315,2026-01-31,180,21,6,7,1258.97,1941.33,147872.23
23325,2025-10-29,1364,12,11,4,-420.56,744.57,42984.78
23327,2025-05-09,2153,28,6,3,1613.75,301.22,216023.27
23337,2025-10-24,2652,67,10,12,166.64,18.09,17369.44
23339,2025-05-21,1514,72,1,5,541.13,59.97,39678.61
23354,2025-11-18,2802,44,6,5,1905.61,286.35,208943.94
23363,2026-01-07,924,42,12,1,1655.96,295.44,241335.23
23365,2025-02-10,2608,53,11,3,481.99,34.51,67116.87
23366,2025-08-03,591,64,10,7,1878.37,433.27,288605.28
23379,2025-11-02,498,20,11,5,1499.61,90.54,266980.83
23386,2025-11-22,1886,24,11,10,671.84,38.29,88335.14
23418,2025-04-05,2951,75,9,11,953.71,139.61,163789.4
23427,2025-12-26,1035,37,4,10,1162.66,187.92,197905.23
23439,2025-07-01,2063,9,4,10,1855.41,122.73,269049.28
23471,2025-10-02,717,20,10,10,1857.48,192.38,47154.55
23472,2025-12-09,179,1,13,10,1117.21,85.23,157299.46
23489,2025-07-22,1518,47,15,11,270.83,24.7,53997.15
23518,2025-02-06,1599,24,11,4,1352.72,79.04,105396.46
23531,2025-03-02,780,33,2,1,494.85,52.24,22331.64
23535,2025-10-17,2636,47,14,12,1199.3,266.93,220647.78
23553,2025-12-13,1881,63,7,5,-749.18,170.04,53352.63
23556,2025-01-06,556,75,6,5,441.1,55.26,76425.12
23560,2026-01-09,2538,22,3,12,842.55,96.67,48561.49
23561,2025-04-18,912,49,2,6,656.67,88.51,24711.68
23566,2026-02-15,1467,69,1,6,651.94,98.62,112555.9
23580,2025-09-14,2344,65,10,8,1948.24,104.58,316777.69
23603,2025-11-20,1900,54,9,6,1415.08,89.16,108140.1
23607,2025-04-29,93,46,9,8,1608.89,362.63,77242.88
23611,2025-03-04,741,65,4,3,1251.17,129.21,94452.78
23612,2025-03-09,1435,44,12,8,1219.91,226.4,90362.76
23629,2025-11-04,1933,14,15,2,115.4,10.12,8022.56
23632,2025-01-29,1277,75,2,6,1897.64,359.09,112435.18
23633,2025-01-01,1295,61,6,3,765.43,185.18,135368.23
23652,2025-03-14,2521,62,6,6,1356.29,281.35,150301.24
23667,2025-06-18,2081,26,12,4,488.32,102.92,48840.18
23674,2025-09-17,2658,76,13,10,944.78,75.94,98755.86
23676,2025-09-05,382,29,4,6,1877.28,266.39,218332.22
23683,2025-08-14,2335,74,12,5,1502.95,94.47,83091.54
23690,2025-02-20,2292,56,15,11,1422.7,2140.46,236887.94
23697,2026-02-02,1715,44,10,8,824.59,163.88,140498.26
23699,2026-01-07,1464,14,2,9,1708.19,229.71,250862.15
23717,2025-04-09,2115,22,4,7,846.75,85.06,143363.22
23727,2025-02-07,461,72,10,8,1851.21,354.16,261748.28
23730,2025-09-26,399,15,7,9,1808.3,426.97,123643.69
23746,2025-11-12,1260,73,6,10,1840.87,276.17,127393.24
23768,2025-11-15,1557,45,7,5,1273.73,272.07,85739.39
23773,2025-02-28,2737,15,5,4,175.66,36.11,8713.74
23778,2025-07-16,894,25,3,4,1065.97,120.59,96079.42
23784,2025-10-06,1041,37,2,3,449.72,59.01,24135.87
23793,2025-04-07,193,27,15,7,1848.99,260.82,269014.53
23796,2026-02-20,187,74,10,7,1492.13,220.02,180128.09
23833,2025-03-25,1372,57,5,8,1189.09,142.89,131550.36
23841,2025-07-03,1454,52,14,10,871.29,97.58,54945.75
23852,2025-12-03,6,105,8,4,970.94,160.27,143105.13
23853,2025-12-01,289,35,5,1,65.54,7.9,10399.21
23868,2025-02-07,2491,49,8,5,277.67,35.02,10438.25
23869,2025-09-07,2322,57,15,12,1256.34,125.16,72184.27
23892,2025-02-25,725,68,3,12,795.32,173.58,151147.34
23896,2025-05-21,871,33,3,6,1766.61,417.77,158156.26
23900,2025-05-16,2447,14,7,6,86.37,15.95,8418.83
23902,2025-01-04,48,42,14,4,1258.05,193.84,240006.3
23919,2026-01-18,360,2,12,12,1068.76,64.03,68207.83
23938,2025-06-29,2112,70,6,10,1487.85,120.28,210154.79
23948,2025-06-12,2408,33,6,6,710.76,124.29,65676.83
23958,2025-11-12,2528,63,3,12,722.54,47.15,20477.24
23961,2025-03-19,2326,33,12,12,1396.61,298.28,94269.87
23962,2025-02-27,63,32,14,5,1616.91,249.74,86529.18
23981,2025-05-25,1402,49,3,12,1157.02,277.67,156104.1
23983,2025-03-03,2146,76,3,5,1900.72,288.22,60419.13
24000,2025-05-05,2532,30,10,12,1067.36,176.7,94222.79
24001,2025-11-17,940,43,2,2,1041.79,93.3,26267.58
24029,2025-06-18,1180,42,5,7,1372.05,209.12,186165.14
24036,2026-02-03,433,25,5,4,1974.4,479.35,163043.4
24051,2025-01-08,1405,40,5,3,1959.69,167.9,289850.82
24060,2025-03-02,1297,59,3,12,212.84,17.23,25667.3
24075,2025-03-05,2203,79,12,7,1208.06,257.86,181674.67
24077,2025-04-19,663,64,1,3,319.57,22.12,24469.09
24078,2026-01-17,1556,78,2,12,1934.76,176.71,321219.21
24080,2025-06-26,419,46,1,7,750.05,84.21,76858.5
24081,2025-01-22,717,27,5,5,409.33,87.63,59938.78
24085,2025-12-16,2722,44,3,12,1651.22,253.73,301641.02
24088,2025-03-09,305,47,11,2,492.4,106.79,71165.1
24111,2025-10-11,2839,39,15,1,1162.86,179.11,52928.35
24121,2025-12-03,2532,14,12,5,205.81,10.96,13836.29
24128,2025-05-30,354,10,11,6,321.74,39.42,40245.32
24134,2025-03-14,500,32,1,7,298.0,73.89,32542.56
24138,2025-05-10,1599,8,14,1,1886.97,311.99,110014.24
24165,2025-07-06,761,2,14,12,220.76,45.04,27760.9
24177,2025-04-29,2557,16,13,10,1360.32,167.37,28337.09
24184,2026-01-14,385,72,7,11,1910.57,383.98,328542.45
24189,2025-01-10,2994,76,15,8,1027.48,243.11,196570.08
24190,2025-04-15,1413,43,5,4,1076.67,211.47,35981.12
24205,2025-02-15,469,68,9,8,1129.41,133.43,113675.46
24208,2025-04-14,2761,10,6,9,779.48,144.62,25346.7
24225,2026-02-18,510,23,3,6,220.21,34.94,18197.84
24229,2025-07-04,293,67,11,1,332.65,64.08,58285.48
24248,2025-05-25,3833,41,7,1,1826.47,182.15,106661.34
24249,2025-02-01,682,30,3,7,1456.31,228.63,66357.47
24265,2025-10-10,1038,12,13,1,1110.82,204.92,81547.46
24271,2025-10-02,491,24,4,9,208.21,15.62,25957.21
24293,2026-01-02,2154,37,10,12,166.34,12.19,26212.01
24302,2025-01-01,2939,13,9,6,866.57,172.6,34535.39
24361,2025-12-22,2263,16,3,9,1392.64,323.17,40946.76
24380,2025-06-05,2676,12,5,3,1821.95,197.02,191302.8
24385,2025-11-01,1830,78,4,11,0.0,117.19,85031.96
24394,2025-11-08,961,23,6,4,383.88,24.92,43639.71
24404,2025-05-12,240,20,5,1,1971.0,147.38,162218.63
24415,2025-02-02,1809,7,15,10,1435.22,145.45,184941.64
24433,2025-06-07,588,19,1,11,1906.26,321.24,156358.29
24455,2025-04-07,238,68,6,11,1212.06,155.33,195840.69
24466,2025-11-11,2170,10,12,3,1621.83,273.86,254689.62
24479,2025-02-12,342,38,3,6,85.44,10.73,2063.52
24480,2025-08-05,2551,43,10,3,1080.78,262.06,35715.2
24485,2025-11-27,1279,16,3,7,1306.81,310.44,236562.29
24518,2025-01-10,2037,57,13,1,983.94,201.39,148392.22
24524,2025-06-02,1183,37,2,8,1976.49,264.15,103646.15
24530,2025-08-18,2000,18,3,1,161.5,13.68,22587.51
24540,2025-06-22,2166,75,9,5,1795.04,366.16,276371.43
24556,2025-12-24,1510,58,1,6,240.25,31.03,37626.84
24584,2025-01-29,83,58,15,7,362.39,60.34,12760.82
24594,2025-03-12,2726,56,9,12,1617.01,132.18,32809.67
24598,2025-02-06,2373,15,10,8,1846.62,461.01,246746.18
24615,2025-04-18,1934,42,6,5,823.19,44.57,88673.54
24618,2025-02-01,2359,5,13,9,333.97,60.16,17511.5
24623,2025-04-15,332,78,9,7,1532.49,91.2,63024.65
24630,2026-02-19,2225,11,13,2,591.04,46.74,95086.07
24652,2025-02-01,3570,20,3,12,1303.1,1919.84,36723.21
24654,2025-04-21,1603,17,15,6,1239.31,275.37,210253.62
24655,2025-11-11,2251,55,6,12,199.15,29.64,24434.43
24730,2025-07-06,716,52,11,3,487.51,33.17,56534.36
24736,2025-12-03,2317,42,7,4,871.59,80.99,136103.64
24765,2026-01-04,326,47,6,8,-1871.27,148.87,318652.0
24788,2025-11-22,1016,34,11,6,1013.97,167.58,152645.3
24801,2026-01-04,1668,75,13,2,1300.29,279.06,87996.56
24818,2025-07-23,3788,58,12,10,413.93,28.31,12300.18
24819,2026-01-29,344,15,3,2,197.44,16.05,13316.68
24823,2025-10-25,1641,2,15,4,1769.65,139.02,225958.01
24825,2026-01-31,332,40,2,12,664.41,80.21,87773.03
24846,2026-01-28,371,66,2,12,1398.71,138.91,28294.13
24864,2025-12-19,2232,29,4,5,683.36,105.26,109879.87
24885,2025-04-15,2461,64,13,7,276.08,50.73,27866.97
24887,2025-06-11,2353,95,5,10,1152.06,61.07,137126.47
24890,2025-12-01,2212,77,12,3,1013.61,245.05,68335.89
24898,2025-06-28,1302,46,4,7,294.24,35.67,8424.33
24902,2026-01-12,2017,17,3,6,774.23,63.98,99632.04
24908,2025-03-20,959,14,2,4,1235.24,282.04,149920.25
24918,2025-10-24,1007,60,13,8,828.03,53.48,121892.44
24937,2025-04-14,2691,56,13,3,1011.25,184.08,152635.32
24938,2025-02-02,969,38,6,6,719.47,37.11,27025.86
24943,2026-01-22,153,17,6,12,1567.64,326.15,175788.98
24960,2025-05-11,2353,15,5,4,342.02,84.83,9320.34
24972,2025-12-10,353,59,2,3,834.51,158.91,49914.72
24976,2025-04-23,2388,18,1,6,1805.87,221.74,230925.81
24979,2025-09-04,1244,34,9,9,1765.55,167.19,186245.89
24997,2025-03-09,703,17,2,10,59.68,9.58,6517.83
25007,2025-02-02,1809,7,15,10,1435.22,145.45,184941.64
25032,2025-12-26,1143,6,4,4,1164.78,199.11,26763.59
25038,2025-07-21,2388,45,4,11,1357.24,253.76,264355.77
25044,2025-12-09,3821,6,6,2,74.62,15.94,11459.21
25060,2025-02-25,2607,6,3,11,126.99,10.32,20362.49
25063,2025-04-29,2557,16,13,10,1360.32,167.37,28337.09
25074,2025-10-05,3748,28,3,7,747.24,135.51,130681.31
25087,2025-05-25,1836,73,10,8,412.62,72.33,22306.08
25093,2025-11-18,2819,39,12,8,830.43,207.14,60105.99
25094,2025-10-10,2084,8,3,12,662.39,1181.48,33998.92
25098,2025-03-21,1265,20,9,8,762.13,146.13,128352.39
25110,2025-02-14,301,20,11,10,981.6,201.1,56218.47
25118,2026-01-25,350,38,7,3,941.84,95.05,141082.36
25119,2025-11-02,2655,116,6,5,-414.35,84.85,19050.14
25125,2026-01-10,1589,62,11,5,1107.94,187.23,176408.12
25127,2025-03-02,18,80,15,7,1046.34,126.62,118833.5
25139,2025-06-07,2312,20,15,4,356.12,21.98,30653.68
25145,2025-05-18,1250,61,8,8,774.17,58.66,113557.95
